phase,label,overrides,program,result,commits,cycles,ipc,redirects,icache_hit,icache_miss,dcache_hit,dcache_miss,study_geomean,big6_geomean
ASCENT,ASCENT/r2_BTB_SIZE=64,"{""BTB_SIZE"": 64, ""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",mem_stream,PASS,98568,165058,0.597172,143,32974,3,32737,32,0.530926,0.550231
ASCENT,ASCENT/r2_BTB_SIZE=64,"{""BTB_SIZE"": 64, ""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",mix_bench,PASS,47269,103134,0.458326,4152,20598,4,8176,16,0.530926,0.550231
ASCENT,ASCENT/r2_BTB_SIZE=128,"{""BTB_SIZE"": 128, ""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",branch,PASS,8200,19136,0.428512,537,3609,3,0,0,0.530926,0.550231
ASCENT,ASCENT/r2_BTB_SIZE=128,"{""BTB_SIZE"": 128, ""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",custom_riscv,PASS,12906,26091,0.494653,38,5184,8,5133,26,0.530926,0.550231
ASCENT,ASCENT/r2_BTB_SIZE=128,"{""BTB_SIZE"": 128, ""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",riscv_mem,PASS,8950,16531,0.541407,51,3284,9,3196,26,0.530926,0.550231
ASCENT,ASCENT/r2_BTB_SIZE=128,"{""BTB_SIZE"": 128, ""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",ilp_loop,PASS,40969,61538,0.665751,10,12297,3,0,0,0.530926,0.550231
ASCENT,ASCENT/r2_BTB_SIZE=128,"{""BTB_SIZE"": 128, ""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",matmul8,PASS,7780,13681,0.568672,82,2712,5,1065,24,0.530926,0.550231
ASCENT,ASCENT/r2_BTB_SIZE=128,"{""BTB_SIZE"": 128, ""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",mem_stream,PASS,98568,165058,0.597172,143,32974,3,32737,32,0.530926,0.550231
ASCENT,ASCENT/r2_BTB_SIZE=128,"{""BTB_SIZE"": 128, ""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",mix_bench,PASS,47269,103134,0.458326,4152,20598,4,8176,16,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",alu,PASS,97,275,0.352727,11,35,6,19,3,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",branch,PASS,8200,19136,0.428512,537,3609,3,0,0,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",branchtaken,PASS,30,138,0.217391,7,12,5,0,0,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",cp1_example,PASS,3,36,0.083333,1,1,2,0,0,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",cp2_example,PASS,3,24,0.125000,1,1,1,0,0,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",custom_riscv,PASS,12906,26091,0.494653,38,5184,8,5133,26,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",dependency_test,PASS,20,87,0.229885,1,4,4,0,0,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",jump,PASS,8,46,0.173913,3,5,2,0,0,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",load,PASS,152,378,0.402116,11,54,5,42,6,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",load_store_grinder,PASS,30,92,0.326087,1,5,4,9,2,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",ooo_test,PASS,16,71,0.225352,1,4,3,0,0,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",riscv_mem,PASS,8950,16531,0.541407,51,3284,9,3196,26,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",simple_mem,PASS,12,48,0.250000,1,3,2,2,1,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",simple_st,PASS,12,49,0.244898,1,3,2,3,1,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",store,PASS,53,172,0.308140,9,20,4,17,2,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",super_simple,PASS,3,24,0.125000,1,1,1,0,0,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",ilp_loop,PASS,40969,61538,0.665751,10,12297,3,0,0,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",matmul8,PASS,7780,13681,0.568672,82,2712,5,1065,24,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",mem_stream,PASS,98568,165058,0.597172,143,32974,3,32737,32,0.530926,0.550231
BEST_FULL,BEST_FULL,"{""MUL_STAGES"": 2, ""NUM_ALU"": 3, ""PHT_SIZE"": 256}",mix_bench,PASS,47269,103134,0.458326,4152,20598,4,8176,16,0.530926,0.550231
